Output file 

Clusters centroids initialization: Data partitioned on F

Initial clusters centroids 
1.475620e+03 	2.394050e+00 	4.836988e-05 	1.798578e-05 	5.817862e+00 	6.513465e-05 	3.261685e-03 	5.995553e-02 	1.229331e-01 	3.512600e-05 	1.437529e-04 	4.999871e-06 	1.097420e-03 	1.004057e-02 	-5.673878e-07 	2.255552e-02 	1.968064e-04 	-1.800126e-09 	1.609718e-02 	4.090037e-02 	6.258131e-01 	
1.472452e+03 	9.558085e-01 	1.467187e-01 	2.590957e-02 	5.420019e+00 	1.001224e-01 	5.418303e-01 	1.166194e+01 	1.374505e+01 	1.878701e-02 	6.944067e-02 	8.388845e-03 	3.141882e-01 	2.338100e+00 	1.194428e-02 	3.197350e+00 	6.992673e-02 	5.270447e-03 	4.689549e+00 	1.038207e+01 	1.126467e+00 	
1.471477e+03 	6.279326e-01 	8.362115e-01 	1.986283e-01 	5.041063e+00 	3.512025e-01 	9.285519e-01 	1.110831e+01 	1.012991e+01 	1.205349e-01 	1.859598e-01 	7.465073e-02 	7.287821e-01 	3.659910e+00 	4.964286e-01 	3.599180e+00 	1.838339e-01 	1.254366e-01 	6.765907e+00 	1.211839e+01 	1.542435e+00 	
1.471190e+03 	2.658944e-01 	1.228133e+00 	5.311769e-01 	4.666839e+00 	4.204461e-01 	1.309456e+00 	5.666295e+00 	4.951410e+00 	3.481720e-01 	3.703313e-01 	2.446083e-01 	7.620552e-01 	3.102659e+00 	1.278644e+00 	6.502668e+00 	4.289147e-01 	4.237355e-01 	7.193715e+00 	8.788934e+00 	1.926388e+00 	
1.472673e+03 	8.287777e-02 	1.071168e+00 	8.424945e-01 	4.234827e+00 	6.309637e-01 	1.699592e+00 	2.008351e+00 	7.982887e-01 	5.181568e-01 	7.596647e-01 	4.113155e-01 	6.639960e-01 	1.950402e+00 	1.173795e+00 	3.275651e+00 	9.320819e-01 	6.322314e-01 	5.887239e+00 	1.080506e+00 	2.328105e+00 	
1.474871e+03 	5.928920e-03 	1.985976e-01 	2.418034e-01 	3.791887e+00 	3.962973e-01 	2.086188e+00 	1.909786e-01 	7.270755e-02 	1.302442e-01 	1.478306e+00 	1.281655e-01 	1.692964e-01 	2.900603e-01 	1.844760e-01 	1.798457e+00 	1.898133e+00 	1.662638e-01 	1.030494e+00 	1.443851e-02 	2.728538e+00 	
1.475800e+03 	9.795491e-04 	7.337268e-02 	1.174360e-01 	3.429980e+00 	4.334341e-01 	2.401596e+00 	4.582775e-02 	2.350355e-02 	6.247235e-02 	2.249168e+00 	8.106266e-02 	9.079740e-02 	1.164947e-01 	4.322273e-02 	9.594668e-01 	2.278130e+00 	7.571156e-02 	2.945910e-01 	5.990567e-04 	3.027386e+00 	
1.476627e+03 	6.782771e-03 	7.666014e-01 	1.267097e+00 	3.111924e+00 	2.480669e+00 	2.655720e+00 	2.302047e-01 	1.366991e-01 	1.016657e+00 	2.889561e+00 	1.469452e+00 	1.314311e+00 	1.605591e+00 	1.584062e-01 	7.157130e-01 	2.819918e+00 	9.049758e-01 	5.972232e-01 	4.669385e-04 	3.244011e+00 	
