Names,Scores
N2,0.995543984597745
H2,0.838321299776616
H,0.994753851391869
O,0.985338627262407
O2,0.79729006685448
OH,0.968176334172452
H2O,0.770558455063212
HO2,0.94698247013265
H2O2,0.848891377335688
N,0.976916562358091
NO,0.643249405932501
NH,0.994236145183594
NH2,0.994359071261145
HNO,0.988727993324491
H2NN,0.962848379429
NO2,0.925453632047741
N2O',0.540131324601588
NNH,0.990721137339501
HONO,0.963137306168952
HONO2,0.454622995771969
T,0.790611086898469
